amfi_code,scheme_label,date,nav
120841,Kotak Bluechip,2017-03-14,47.5888
120841,Kotak Bluechip,2017-03-15,47.6148
120841,Kotak Bluechip,2017-03-16,47.8785
120841,Kotak Bluechip,2017-03-17,47.9569
120841,Kotak Bluechip,2017-03-20,48.1478
120841,Kotak Bluechip,2017-03-21,48.0443
120841,Kotak Bluechip,2017-03-22,47.7387
120841,Kotak Bluechip,2017-03-23,47.9662
120841,Kotak Bluechip,2017-03-24,47.974
120841,Kotak Bluechip,2017-03-27,48.0176
120841,Kotak Bluechip,2017-03-28,48.2353
120841,Kotak Bluechip,2017-03-29,48.1492
120841,Kotak Bluechip,2017-03-30,48.4946
120841,Kotak Bluechip,2017-03-31,48.4738
120841,Kotak Bluechip,2017-04-03,48.6439
120841,Kotak Bluechip,2017-04-05,48.8466
120841,Kotak Bluechip,2017-04-06,48.8463
120841,Kotak Bluechip,2017-04-07,48.6746
120841,Kotak Bluechip,2017-04-10,48.7858
120841,Kotak Bluechip,2017-04-11,48.9793
120841,Kotak Bluechip,2017-04-12,48.8076
120841,Kotak Bluechip,2017-04-13,48.7427
120841,Kotak Bluechip,2017-04-17,48.8076
120841,Kotak Bluechip,2017-04-18,48.5394
120841,Kotak Bluechip,2017-04-19,48.7705
120841,Kotak Bluechip,2017-04-20,48.8744
120841,Kotak Bluechip,2017-04-21,48.7205
120841,Kotak Bluechip,2017-04-24,49.0819
120841,Kotak Bluechip,2017-04-25,49.4499
120841,Kotak Bluechip,2017-04-26,49.3174
120841,Kotak Bluechip,2017-04-27,49.3447
120841,Kotak Bluechip,2017-04-28,49.2122
120841,Kotak Bluechip,2017-05-02,49.2748
120841,Kotak Bluechip,2017-05-03,49.208
120841,Kotak Bluechip,2017-05-04,49.5693
120841,Kotak Bluechip,2017-05-05,49.5022
120841,Kotak Bluechip,2017-05-08,49.9032
120841,Kotak Bluechip,2017-05-09,50.185
120841,Kotak Bluechip,2017-05-10,50.3488
120841,Kotak Bluechip,2017-05-11,50.3709
120841,Kotak Bluechip,2017-05-12,50.2195
120841,Kotak Bluechip,2017-05-15,50.6543
120841,Kotak Bluechip,2017-05-16,50.8546
120841,Kotak Bluechip,2017-05-17,50.7513
120841,Kotak Bluechip,2017-05-18,50.2709
120841,Kotak Bluechip,2017-05-19,50.0984
120841,Kotak Bluechip,2017-05-22,49.9904
120841,Kotak Bluechip,2017-05-23,49.3919
120841,Kotak Bluechip,2017-05-24,49.1609
120841,Kotak Bluechip,2017-05-25,49.8005
120841,Kotak Bluechip,2017-05-26,50.1525
120841,Kotak Bluechip,2017-05-29,49.9694
120841,Kotak Bluechip,2017-05-30,49.9086
120841,Kotak Bluechip,2017-05-31,50.086
120841,Kotak Bluechip,2017-06-01,50.5691
120841,Kotak Bluechip,2017-06-02,50.8137
120841,Kotak Bluechip,2017-06-05,51.1389
120841,Kotak Bluechip,2017-06-06,50.9186
120841,Kotak Bluechip,2017-06-07,50.9278
120841,Kotak Bluechip,2017-06-08,50.9098
120841,Kotak Bluechip,2017-06-09,50.9633
120841,Kotak Bluechip,2017-06-12,50.8526
120841,Kotak Bluechip,2017-06-13,50.7351
120841,Kotak Bluechip,2017-06-14,50.6685
120841,Kotak Bluechip,2017-06-15,50.7915
120841,Kotak Bluechip,2017-06-16,50.8527
120841,Kotak Bluechip,2017-06-19,51.0377
120841,Kotak Bluechip,2017-06-20,51.3325
120841,Kotak Bluechip,2017-06-21,51.1627
120841,Kotak Bluechip,2017-06-22,51.0105
120841,Kotak Bluechip,2017-06-23,50.634
120841,Kotak Bluechip,2017-06-27,50.1662
120841,Kotak Bluechip,2017-06-28,50.2621
120841,Kotak Bluechip,2017-06-29,50.6024
120841,Kotak Bluechip,2017-06-30,51.0428
120841,Kotak Bluechip,2017-07-03,51.4957
120841,Kotak Bluechip,2017-07-04,51.4155
120841,Kotak Bluechip,2017-07-05,51.6977
120841,Kotak Bluechip,2017-07-06,51.78
120841,Kotak Bluechip,2017-07-07,51.6244
120841,Kotak Bluechip,2017-07-10,51.7595
120841,Kotak Bluechip,2017-07-11,51.6444
120841,Kotak Bluechip,2017-07-12,51.7894
120841,Kotak Bluechip,2017-07-13,52.1989
120841,Kotak Bluechip,2017-07-14,51.9899
120841,Kotak Bluechip,2017-07-17,52.1358
120841,Kotak Bluechip,2017-07-18,51.5988
120841,Kotak Bluechip,2017-07-19,51.7677
120841,Kotak Bluechip,2017-07-20,51.6241
120841,Kotak Bluechip,2017-07-21,51.6779
120841,Kotak Bluechip,2017-07-24,51.5258
120841,Kotak Bluechip,2017-07-25,51.6699
120841,Kotak Bluechip,2017-07-26,51.7039
120841,Kotak Bluechip,2017-07-27,51.6326
120841,Kotak Bluechip,2017-07-28,51.6688
120841,Kotak Bluechip,2017-07-31,51.594
120841,Kotak Bluechip,2017-08-01,51.5924
120841,Kotak Bluechip,2017-08-02,51.6228
120841,Kotak Bluechip,2017-08-03,51.5464
120841,Kotak Bluechip,2017-08-04,51.8016
120841,Kotak Bluechip,2017-08-07,51.999
120841,Kotak Bluechip,2017-08-08,51.8675
120841,Kotak Bluechip,2017-08-09,51.5566
120841,Kotak Bluechip,2017-08-10,50.8384
120841,Kotak Bluechip,2017-08-11,50.7161
120841,Kotak Bluechip,2017-08-14,51.0124
120841,Kotak Bluechip,2017-08-16,51.4469
120841,Kotak Bluechip,2017-08-17,51.4468
120841,Kotak Bluechip,2017-08-18,51.3925
120841,Kotak Bluechip,2017-08-21,51.1516
120841,Kotak Bluechip,2017-08-22,51.0667
120841,Kotak Bluechip,2017-08-23,51.3041
120841,Kotak Bluechip,2017-08-24,51.1357
120841,Kotak Bluechip,2017-08-28,51.4359
120841,Kotak Bluechip,2017-08-29,51.0848
120841,Kotak Bluechip,2017-08-30,51.4854
120841,Kotak Bluechip,2017-08-31,52.0016
120841,Kotak Bluechip,2017-09-01,52.3986
120841,Kotak Bluechip,2017-09-04,52.3124
120841,Kotak Bluechip,2017-09-05,52.7452
120841,Kotak Bluechip,2017-09-06,52.6738
120841,Kotak Bluechip,2017-09-07,52.8514
120841,Kotak Bluechip,2017-09-08,53.1353
120841,Kotak Bluechip,2017-09-11,53.2675
120841,Kotak Bluechip,2017-09-12,53.64
120841,Kotak Bluechip,2017-09-13,53.2516
120841,Kotak Bluechip,2017-09-14,53.3451
120841,Kotak Bluechip,2017-09-15,53.4129
120841,Kotak Bluechip,2017-09-18,53.6369
120841,Kotak Bluechip,2017-09-19,53.9021
120841,Kotak Bluechip,2017-09-20,53.7644
120841,Kotak Bluechip,2017-09-21,53.5512
120841,Kotak Bluechip,2017-09-22,52.3697
120841,Kotak Bluechip,2017-09-25,52.0166
120841,Kotak Bluechip,2017-09-26,52.2702
120841,Kotak Bluechip,2017-09-27,51.8133
120841,Kotak Bluechip,2017-09-28,52.1137
120841,Kotak Bluechip,2017-09-29,52.3224
120841,Kotak Bluechip,2017-10-03,52.7802
120841,Kotak Bluechip,2017-10-04,52.9694
120841,Kotak Bluechip,2017-10-05,53.1179
120841,Kotak Bluechip,2017-10-06,53.6176
120841,Kotak Bluechip,2017-10-09,53.7749
120841,Kotak Bluechip,2017-10-10,53.808
120841,Kotak Bluechip,2017-10-11,53.4235
120841,Kotak Bluechip,2017-10-12,53.6773
120841,Kotak Bluechip,2017-10-13,53.7015
120841,Kotak Bluechip,2017-10-16,53.8567
120841,Kotak Bluechip,2017-10-17,54.074
120841,Kotak Bluechip,2017-10-18,53.9667
120841,Kotak Bluechip,2017-10-23,53.8459
120841,Kotak Bluechip,2017-10-24,54.1148
120841,Kotak Bluechip,2017-10-25,54.1578
120841,Kotak Bluechip,2017-10-26,54.3216
120841,Kotak Bluechip,2017-10-27,54.5508
120841,Kotak Bluechip,2017-10-30,54.8878
120841,Kotak Bluechip,2017-10-31,55.1752
120841,Kotak Bluechip,2017-11-01,55.5844
120841,Kotak Bluechip,2017-11-02,55.6619
120841,Kotak Bluechip,2017-11-03,56.0156
120841,Kotak Bluechip,2017-11-06,56.4759
120841,Kotak Bluechip,2017-11-07,55.8834
120841,Kotak Bluechip,2017-11-08,55.3957
120841,Kotak Bluechip,2017-11-09,55.5355
120841,Kotak Bluechip,2017-11-10,55.296
120841,Kotak Bluechip,2017-11-13,54.9131
120841,Kotak Bluechip,2017-11-14,54.98
120841,Kotak Bluechip,2017-11-15,54.4504
120841,Kotak Bluechip,2017-11-16,54.5761
120841,Kotak Bluechip,2017-11-17,54.8416
120841,Kotak Bluechip,2017-11-20,55.0608
120841,Kotak Bluechip,2017-11-21,55.3008
120841,Kotak Bluechip,2017-11-22,55.7742
120841,Kotak Bluechip,2017-11-23,56.0366
120841,Kotak Bluechip,2017-11-24,56.331
120841,Kotak Bluechip,2017-11-27,56.3592
120841,Kotak Bluechip,2017-11-28,56.2772
120841,Kotak Bluechip,2017-11-29,56.0999
120841,Kotak Bluechip,2017-11-30,55.8123
120841,Kotak Bluechip,2017-12-01,55.5939
120841,Kotak Bluechip,2017-12-04,55.7399
120841,Kotak Bluechip,2017-12-05,55.7219
120841,Kotak Bluechip,2017-12-06,55.3205
120841,Kotak Bluechip,2017-12-07,55.7391
120841,Kotak Bluechip,2017-12-08,56.3363
120841,Kotak Bluechip,2017-12-11,56.4358
120841,Kotak Bluechip,2017-12-12,55.9491
120841,Kotak Bluechip,2017-12-13,55.5746
120841,Kotak Bluechip,2017-12-14,55.5811
120841,Kotak Bluechip,2017-12-15,55.9759
120841,Kotak Bluechip,2017-12-18,56.1235
120841,Kotak Bluechip,2017-12-19,56.7498
120841,Kotak Bluechip,2017-12-20,56.7039
120841,Kotak Bluechip,2017-12-21,56.8026
120841,Kotak Bluechip,2017-12-22,57.0013
120841,Kotak Bluechip,2017-12-26,57.8488
120841,Kotak Bluechip,2017-12-27,57.7682
120841,Kotak Bluechip,2017-12-28,57.6014
120841,Kotak Bluechip,2017-12-29,57.9319
120841,Kotak Bluechip,2018-01-01,57.7566
120841,Kotak Bluechip,2018-01-02,57.4445
120841,Kotak Bluechip,2018-01-03,57.6914
120841,Kotak Bluechip,2018-01-04,57.94
120841,Kotak Bluechip,2018-01-05,58.2755
120841,Kotak Bluechip,2018-01-08,58.681
120841,Kotak Bluechip,2018-01-09,58.7338
120841,Kotak Bluechip,2018-01-10,58.5513
120841,Kotak Bluechip,2018-01-11,58.7766
120841,Kotak Bluechip,2018-01-12,58.7709
120841,Kotak Bluechip,2018-01-15,58.8635
120841,Kotak Bluechip,2018-01-16,58.2543
120841,Kotak Bluechip,2018-01-17,58.5782
120841,Kotak Bluechip,2018-01-18,58.05
120841,Kotak Bluechip,2018-01-19,58.3372
120841,Kotak Bluechip,2018-01-22,58.5472
120841,Kotak Bluechip,2018-01-23,58.6221
120841,Kotak Bluechip,2018-01-24,58.4006
120841,Kotak Bluechip,2018-01-25,58.0873
120841,Kotak Bluechip,2018-01-29,58.2284
120841,Kotak Bluechip,2018-01-30,57.8925
120841,Kotak Bluechip,2018-01-31,57.8254
120841,Kotak Bluechip,2018-02-01,57.9965
120841,Kotak Bluechip,2018-02-02,56.6489
120841,Kotak Bluechip,2018-02-05,56.3622
120841,Kotak Bluechip,2018-02-06,55.8448
120841,Kotak Bluechip,2018-02-07,56.2631
120841,Kotak Bluechip,2018-02-08,56.7201
120841,Kotak Bluechip,2018-02-09,56.448
120841,Kotak Bluechip,2018-02-12,57.0739
120841,Kotak Bluechip,2018-02-14,57.1892
120841,Kotak Bluechip,2018-02-15,56.9874
120841,Kotak Bluechip,2018-02-16,56.5924
120841,Kotak Bluechip,2018-02-19,56.2988
120841,Kotak Bluechip,2018-02-20,56.1813
120841,Kotak Bluechip,2018-02-21,56.1844
120841,Kotak Bluechip,2018-02-22,56.0697
120841,Kotak Bluechip,2018-02-23,56.6859
120841,Kotak Bluechip,2018-02-26,57.1568
120841,Kotak Bluechip,2018-02-27,57.0693
120841,Kotak Bluechip,2018-02-28,56.9969
120841,Kotak Bluechip,2018-03-01,56.7842
120841,Kotak Bluechip,2018-03-05,56.273
120841,Kotak Bluechip,2018-03-06,55.8812
120841,Kotak Bluechip,2018-03-07,55.3347
120841,Kotak Bluechip,2018-03-08,55.5861
120841,Kotak Bluechip,2018-03-09,55.4893
120841,Kotak Bluechip,2018-03-12,56.0497
120841,Kotak Bluechip,2018-03-13,56.1963
120841,Kotak Bluechip,2018-03-14,56.1494
120841,Kotak Bluechip,2018-03-15,56.1515
120841,Kotak Bluechip,2018-03-16,55.6619
120841,Kotak Bluechip,2018-03-19,55.234
120841,Kotak Bluechip,2018-03-20,55.4601
120841,Kotak Bluechip,2018-03-21,55.5757
120841,Kotak Bluechip,2018-03-22,55.4818
120841,Kotak Bluechip,2018-03-23,55.1785
120841,Kotak Bluechip,2018-03-26,55.7966
120841,Kotak Bluechip,2018-03-27,56.1437
120841,Kotak Bluechip,2018-03-28,55.9924
120841,Kotak Bluechip,2018-03-31,55.9928
120841,Kotak Bluechip,2018-04-02,56.8195
120841,Kotak Bluechip,2018-04-03,57.0141
120841,Kotak Bluechip,2018-04-04,56.5592
120841,Kotak Bluechip,2018-04-05,57.1057
120841,Kotak Bluechip,2018-04-06,57.4263
120841,Kotak Bluechip,2018-04-09,57.5301
120841,Kotak Bluechip,2018-04-10,57.5743
120841,Kotak Bluechip,2018-04-11,57.5632
120841,Kotak Bluechip,2018-04-12,57.4137
120841,Kotak Bluechip,2018-04-13,57.5374
120841,Kotak Bluechip,2018-04-16,57.7751
120841,Kotak Bluechip,2018-04-17,57.8781
120841,Kotak Bluechip,2018-04-18,57.8333
120841,Kotak Bluechip,2018-04-19,58.0117
120841,Kotak Bluechip,2018-04-20,57.7797
120841,Kotak Bluechip,2018-04-23,57.8767
120841,Kotak Bluechip,2018-04-24,57.9774
120841,Kotak Bluechip,2018-04-25,58.0015
120841,Kotak Bluechip,2018-04-26,58.2236
120841,Kotak Bluechip,2018-04-27,58.5214
120841,Kotak Bluechip,2018-04-30,58.8362
120841,Kotak Bluechip,2018-05-02,58.4171
120841,Kotak Bluechip,2018-05-03,58.0048
120841,Kotak Bluechip,2018-05-04,57.8227
120841,Kotak Bluechip,2018-05-07,58.0671
120841,Kotak Bluechip,2018-05-08,58.0189
120841,Kotak Bluechip,2018-05-09,57.9979
120841,Kotak Bluechip,2018-05-10,57.7764
120841,Kotak Bluechip,2018-05-11,58.1485
120841,Kotak Bluechip,2018-05-14,57.9716
120841,Kotak Bluechip,2018-05-15,57.6349
120841,Kotak Bluechip,2018-05-16,57.4798
120841,Kotak Bluechip,2018-05-17,57.4675
120841,Kotak Bluechip,2018-05-18,57.0479
120841,Kotak Bluechip,2018-05-21,56.7051
120841,Kotak Bluechip,2018-05-22,56.8882
120841,Kotak Bluechip,2018-05-23,56.4104
120841,Kotak Bluechip,2018-05-24,56.3652
120841,Kotak Bluechip,2018-05-25,56.9477
120841,Kotak Bluechip,2018-05-28,57.3406
120841,Kotak Bluechip,2018-05-29,57.0888
120841,Kotak Bluechip,2018-05-30,56.9974
120841,Kotak Bluechip,2018-05-31,57.1883
120841,Kotak Bluechip,2018-06-01,56.7463
120841,Kotak Bluechip,2018-06-04,56.2903
120841,Kotak Bluechip,2018-06-05,56.0484
120841,Kotak Bluechip,2018-06-06,56.5379
120841,Kotak Bluechip,2018-06-07,56.9192
120841,Kotak Bluechip,2018-06-08,56.9829
120841,Kotak Bluechip,2018-06-11,57.1646
120841,Kotak Bluechip,2018-06-12,57.4956
120841,Kotak Bluechip,2018-06-13,57.3488
120841,Kotak Bluechip,2018-06-14,57.3212
120841,Kotak Bluechip,2018-06-15,57.1758
120841,Kotak Bluechip,2018-06-18,57.2522
120841,Kotak Bluechip,2018-06-19,57.0015
120841,Kotak Bluechip,2018-06-20,57.1397
120841,Kotak Bluechip,2018-06-21,57.0101
120841,Kotak Bluechip,2018-06-22,57.1608
120841,Kotak Bluechip,2018-06-25,56.802
120841,Kotak Bluechip,2018-06-26,56.8186
120841,Kotak Bluechip,2018-06-27,56.499
120841,Kotak Bluechip,2018-06-28,56.1223
120841,Kotak Bluechip,2018-06-29,56.4848
120841,Kotak Bluechip,2018-07-02,56.3285
120841,Kotak Bluechip,2018-07-03,56.6131
120841,Kotak Bluechip,2018-07-04,56.8242
120841,Kotak Bluechip,2018-07-05,56.8631
120841,Kotak Bluechip,2018-07-06,56.9648
120841,Kotak Bluechip,2018-07-09,57.3334
120841,Kotak Bluechip,2018-07-10,57.6491
120841,Kotak Bluechip,2018-07-11,57.3163
120841,Kotak Bluechip,2018-07-12,57.5862
120841,Kotak Bluechip,2018-07-13,57.4531
120841,Kotak Bluechip,2018-07-16,56.9923
120841,Kotak Bluechip,2018-07-17,57.3717
120841,Kotak Bluechip,2018-07-18,57.1759
120841,Kotak Bluechip,2018-07-19,57.0174
120841,Kotak Bluechip,2018-07-20,57.2905
120841,Kotak Bluechip,2018-07-23,57.6433
120841,Kotak Bluechip,2018-07-24,58.0602
120841,Kotak Bluechip,2018-07-25,58.0588
120841,Kotak Bluechip,2018-07-26,58.1463
120841,Kotak Bluechip,2018-07-27,58.5139
120841,Kotak Bluechip,2018-07-30,58.5654
120841,Kotak Bluechip,2018-07-31,58.7278
120841,Kotak Bluechip,2018-08-01,58.8678
120841,Kotak Bluechip,2018-08-02,58.5508
120841,Kotak Bluechip,2018-08-03,58.8246
120841,Kotak Bluechip,2018-08-06,58.845
120841,Kotak Bluechip,2018-08-07,58.7823
120841,Kotak Bluechip,2018-08-08,58.9247
120841,Kotak Bluechip,2018-08-09,58.8757
120841,Kotak Bluechip,2018-08-10,58.8225
120841,Kotak Bluechip,2018-08-13,58.6216
120841,Kotak Bluechip,2018-08-14,58.948
120841,Kotak Bluechip,2018-08-16,58.7001
120841,Kotak Bluechip,2018-08-17,59.2794
120841,Kotak Bluechip,2018-08-20,59.7522
120841,Kotak Bluechip,2018-08-21,59.8449
120841,Kotak Bluechip,2018-08-23,60.0756
120841,Kotak Bluechip,2018-08-24,60.1112
120841,Kotak Bluechip,2018-08-27,60.4211
120841,Kotak Bluechip,2018-08-28,60.6619
120841,Kotak Bluechip,2018-08-29,60.5234
120841,Kotak Bluechip,2018-08-30,60.5187
120841,Kotak Bluechip,2018-08-31,60.7597
120841,Kotak Bluechip,2018-09-03,60.3649
120841,Kotak Bluechip,2018-09-04,59.7035
120841,Kotak Bluechip,2018-09-05,59.5398
120841,Kotak Bluechip,2018-09-06,60.2592
120841,Kotak Bluechip,2018-09-07,60.6367
120841,Kotak Bluechip,2018-09-10,59.8002
120841,Kotak Bluechip,2018-09-11,58.9633
120841,Kotak Bluechip,2018-09-12,59.411
120841,Kotak Bluechip,2018-09-14,60.1101
120841,Kotak Bluechip,2018-09-17,59.5565
120841,Kotak Bluechip,2018-09-18,58.9816
120841,Kotak Bluechip,2018-09-19,58.7545
120841,Kotak Bluechip,2018-09-21,58.0538
120841,Kotak Bluechip,2018-09-24,56.9356
120841,Kotak Bluechip,2018-09-25,57.5402
120841,Kotak Bluechip,2018-09-26,57.7739
120841,Kotak Bluechip,2018-09-27,57.2837
120841,Kotak Bluechip,2018-09-28,56.7032
120841,Kotak Bluechip,2018-10-01,57.1071
120841,Kotak Bluechip,2018-10-03,56.7677
120841,Kotak Bluechip,2018-10-04,55.7746
120841,Kotak Bluechip,2018-10-05,54.5873
120841,Kotak Bluechip,2018-10-08,53.9097
120841,Kotak Bluechip,2018-10-09,53.8919
120841,Kotak Bluechip,2018-10-10,54.8105
120841,Kotak Bluechip,2018-10-11,53.6189
120841,Kotak Bluechip,2018-10-12,54.2766
120841,Kotak Bluechip,2018-10-15,54.6268
120841,Kotak Bluechip,2018-10-16,54.9143
120841,Kotak Bluechip,2018-10-17,54.4636
120841,Kotak Bluechip,2018-10-19,53.9527
120841,Kotak Bluechip,2018-10-22,53.9897
120841,Kotak Bluechip,2018-10-23,53.6692
120841,Kotak Bluechip,2018-10-24,53.591
120841,Kotak Bluechip,2018-10-25,53.3053
120841,Kotak Bluechip,2018-10-26,53.1644
120841,Kotak Bluechip,2018-10-29,54.6469
120841,Kotak Bluechip,2018-10-30,54.8327
120841,Kotak Bluechip,2018-10-31,55.554
120841,Kotak Bluechip,2018-11-01,56.2748
120841,Kotak Bluechip,2018-11-02,56.1832
120841,Kotak Bluechip,2018-11-05,55.6086
120841,Kotak Bluechip,2018-11-06,55.8355
120841,Kotak Bluechip,2018-11-09,56.356
120841,Kotak Bluechip,2018-11-12,55.9104
120841,Kotak Bluechip,2018-11-13,56.0628
120841,Kotak Bluechip,2018-11-14,56.16
120841,Kotak Bluechip,2018-11-15,56.9165
120841,Kotak Bluechip,2018-11-16,56.938
120841,Kotak Bluechip,2018-11-19,56.921
120841,Kotak Bluechip,2018-11-20,56.0644
120841,Kotak Bluechip,2018-11-21,56.5687
120841,Kotak Bluechip,2018-11-22,56.0409
120841,Kotak Bluechip,2018-11-26,56.2998
120841,Kotak Bluechip,2018-11-27,56.6766
120841,Kotak Bluechip,2018-11-28,56.3766
120841,Kotak Bluechip,2018-11-29,56.6811
120841,Kotak Bluechip,2018-11-30,57.1898
120841,Kotak Bluechip,2018-12-03,57.0556
120841,Kotak Bluechip,2018-12-04,56.6321
120841,Kotak Bluechip,2018-12-05,55.7834
120841,Kotak Bluechip,2018-12-06,54.7688
120841,Kotak Bluechip,2018-12-07,55.0268
120841,Kotak Bluechip,2018-12-10,53.9016
120841,Kotak Bluechip,2018-12-11,55.0014
120841,Kotak Bluechip,2018-12-12,56.3105
120841,Kotak Bluechip,2018-12-13,56.6467
120841,Kotak Bluechip,2018-12-14,56.7611
120841,Kotak Bluechip,2018-12-17,56.8786
120841,Kotak Bluechip,2018-12-18,57.2413
120841,Kotak Bluechip,2018-12-19,58.1022
120841,Kotak Bluechip,2018-12-20,58.0018
120841,Kotak Bluechip,2018-12-21,57.1987
120841,Kotak Bluechip,2018-12-24,56.7621
120841,Kotak Bluechip,2018-12-26,56.8744
120841,Kotak Bluechip,2018-12-27,56.7148
120841,Kotak Bluechip,2018-12-28,57.186
120841,Kotak Bluechip,2018-12-31,57.2691
120841,Kotak Bluechip,2019-01-01,57.4833
120841,Kotak Bluechip,2019-01-02,56.9398
120841,Kotak Bluechip,2019-01-03,56.4965
120841,Kotak Bluechip,2019-01-04,57.1773
120841,Kotak Bluechip,2019-01-07,57.162
120841,Kotak Bluechip,2019-01-08,57.5187
120841,Kotak Bluechip,2019-01-09,57.493
120841,Kotak Bluechip,2019-01-10,57.7291
120841,Kotak Bluechip,2019-01-11,57.5518
120841,Kotak Bluechip,2019-01-14,57.3814
120841,Kotak Bluechip,2019-01-15,57.5285
120841,Kotak Bluechip,2019-01-16,57.5166
120841,Kotak Bluechip,2019-01-17,57.231
120841,Kotak Bluechip,2019-01-18,56.9596
120841,Kotak Bluechip,2019-01-21,56.4626
120841,Kotak Bluechip,2019-01-22,56.4879
120841,Kotak Bluechip,2019-01-23,56.1867
120841,Kotak Bluechip,2019-01-24,56.285
120841,Kotak Bluechip,2019-01-25,55.5767
120841,Kotak Bluechip,2019-01-28,54.6951
120841,Kotak Bluechip,2019-01-29,54.9597
120841,Kotak Bluechip,2019-01-30,55.4969
120841,Kotak Bluechip,2019-01-31,55.4075
120841,Kotak Bluechip,2019-02-01,54.9992
120841,Kotak Bluechip,2019-02-04,54.9498
120841,Kotak Bluechip,2019-02-05,54.7139
120841,Kotak Bluechip,2019-02-06,55.0284
120841,Kotak Bluechip,2019-02-07,55.5605
120841,Kotak Bluechip,2019-02-08,54.4952
120841,Kotak Bluechip,2019-02-11,53.4023
120841,Kotak Bluechip,2019-02-12,53.0963
120841,Kotak Bluechip,2019-02-13,52.7316
120841,Kotak Bluechip,2019-02-14,52.907
120841,Kotak Bluechip,2019-02-15,52.2324
120841,Kotak Bluechip,2019-02-18,51.9001
120841,Kotak Bluechip,2019-02-19,52.1016
120841,Kotak Bluechip,2019-02-20,52.4495
120841,Kotak Bluechip,2019-02-21,53.1862
120841,Kotak Bluechip,2019-02-22,53.304
120841,Kotak Bluechip,2019-02-25,53.6858
120841,Kotak Bluechip,2019-02-26,53.329
120841,Kotak Bluechip,2019-02-27,53.519
120841,Kotak Bluechip,2019-02-28,53.7938
120841,Kotak Bluechip,2019-03-01,54.1544
120841,Kotak Bluechip,2019-03-05,55.7395
120841,Kotak Bluechip,2019-03-06,55.9649
120841,Kotak Bluechip,2019-03-07,56.2362
120841,Kotak Bluechip,2019-03-08,55.8381
120841,Kotak Bluechip,2019-03-11,56.8626
120841,Kotak Bluechip,2019-03-12,57.1418
120841,Kotak Bluechip,2019-03-13,56.7812
120841,Kotak Bluechip,2019-03-14,56.7669
120841,Kotak Bluechip,2019-03-15,56.9537
120841,Kotak Bluechip,2019-03-18,56.869
120841,Kotak Bluechip,2019-03-19,57.4891
120841,Kotak Bluechip,2019-03-20,57.5133
120841,Kotak Bluechip,2019-03-22,57.4623
120841,Kotak Bluechip,2019-03-25,56.9177
120841,Kotak Bluechip,2019-03-26,57.5931
120841,Kotak Bluechip,2019-03-27,57.885
120841,Kotak Bluechip,2019-03-28,58.3251
120841,Kotak Bluechip,2019-03-29,58.9169
120841,Kotak Bluechip,2019-04-01,59.155
120841,Kotak Bluechip,2019-04-02,58.9318
120841,Kotak Bluechip,2019-04-03,58.3833
120841,Kotak Bluechip,2019-04-04,58.1116
120841,Kotak Bluechip,2019-04-05,58.4231
120841,Kotak Bluechip,2019-04-08,58.2362
120841,Kotak Bluechip,2019-04-09,58.2334
120841,Kotak Bluechip,2019-04-10,57.9961
120841,Kotak Bluechip,2019-04-11,58.0274
120841,Kotak Bluechip,2019-04-12,58.4221
120841,Kotak Bluechip,2019-04-15,58.8563
120841,Kotak Bluechip,2019-04-16,58.8978
120841,Kotak Bluechip,2019-04-18,58.4115
120841,Kotak Bluechip,2019-04-22,57.1436
120841,Kotak Bluechip,2019-04-23,57.3451
120841,Kotak Bluechip,2019-04-24,57.071
120841,Kotak Bluechip,2019-04-25,56.7643
120841,Kotak Bluechip,2019-04-26,57.1259
120841,Kotak Bluechip,2019-04-30,56.3943
120841,Kotak Bluechip,2019-05-02,55.9352
120841,Kotak Bluechip,2019-05-03,56.0284
120841,Kotak Bluechip,2019-05-06,55.4316
120841,Kotak Bluechip,2019-05-07,54.8353
120841,Kotak Bluechip,2019-05-08,54.0787
120841,Kotak Bluechip,2019-05-09,53.7741
120841,Kotak Bluechip,2019-05-10,53.7771
120841,Kotak Bluechip,2019-05-13,52.5887
120841,Kotak Bluechip,2019-05-14,52.7553
120841,Kotak Bluechip,2019-05-15,52.2774
120841,Kotak Bluechip,2019-05-16,52.4859
120841,Kotak Bluechip,2019-05-17,52.7748
120841,Kotak Bluechip,2019-05-20,54.7179
120841,Kotak Bluechip,2019-05-21,54.0163
120841,Kotak Bluechip,2019-05-22,54.1346
120841,Kotak Bluechip,2019-05-23,54.2421
120841,Kotak Bluechip,2019-05-24,56.0286
120841,Kotak Bluechip,2019-05-27,57.5208
120841,Kotak Bluechip,2019-05-28,57.4263
120841,Kotak Bluechip,2019-05-29,56.6254
120841,Kotak Bluechip,2019-05-30,56.7649
120841,Kotak Bluechip,2019-05-31,56.6381
120841,Kotak Bluechip,2019-06-03,57.1227
120841,Kotak Bluechip,2019-06-04,56.8667
120841,Kotak Bluechip,2019-06-06,55.8931
120841,Kotak Bluechip,2019-06-07,55.7948
120841,Kotak Bluechip,2019-06-10,56.1314
120841,Kotak Bluechip,2019-06-11,56.3185
120841,Kotak Bluechip,2019-06-12,55.9707
120841,Kotak Bluechip,2019-06-13,55.8455
120841,Kotak Bluechip,2019-06-14,55.4199
120841,Kotak Bluechip,2019-06-17,54.7235
120841,Kotak Bluechip,2019-06-18,54.8124
120841,Kotak Bluechip,2019-06-19,54.2741
120841,Kotak Bluechip,2019-06-20,55.0608
